id,name,details,gender,category
Women:KNITWEAR:279,KNIT TOP WITH OPEN BACK,Sleeveless round neck top with an open back.,Women,KNITWEAR
Women:KNITWEAR:281,POINTELLE RUFFLED KNIT TOP,Round neck top with short sleeves. Ruffled trims.,Women,KNITWEAR
Women:KNITWEAR:282,POINTELLE KNIT CAPE-EFFECT SWEATER,Loose-fitting sweater with a V-neck and long sleeves. Side vents at the hem.,Women,KNITWEAR
Women:KNITWEAR:286,CONTRAST KNIT TOP WITH RUFFLED SLEEVES,"Sleeveless top with a round neck, ruffle trim, contrast poplin fabric and a buttoned opening at the back.",Women,KNITWEAR
Women:KNITWEAR:287,RIBBED KNIT WAISTCOAT,V-neck vest.,Women,KNITWEAR
Women:KNITWEAR:288,KNIT TOP WITH CONTRAST SLEEVES,Top featuring a round neck and short sleeves in contrast fabric.,Women,KNITWEAR
Women:KNITWEAR:289,CROPPED RIPPED KNIT CARDIGAN,"Long sleeve cardigan with a round neckline. Featuring ripped details, button fastening at the front and a front vent at the hem.",Women,KNITWEAR
Women:KNITWEAR:290,BASIC STRIPED JACKET,Round neck jacket featuring long sleeves with an opening on the cuffs. Front fastening with faux pearl buttons.,Women,KNITWEAR
Women:KNITWEAR:292,CONTRAST KNIT DRESS WITH RUFFLES,Dress with a V-neckline with ties and thin straps. Contrast fabric detail and ruffles.,Women,KNITWEAR
Women:KNITWEAR:293,KNIT HOODED CROP TOP,Sleeveless top with a hood. Textured fabric in the shape of pompoms.,Women,KNITWEAR
Women:KNITWEAR:294,CROPPED CARDIGAN,Textured V-neck jacket with long sleeves. Tied fastening at the front.,Women,KNITWEAR
Women:KNITWEAR:295,CABLE-KNIT SHIRT,Collared shirt with long sleeves and a button-up front.,Women,KNITWEAR
Women:KNITWEAR:300,KNIT SEMI-SHEER STRAIGHT SKIRT,High-waist skirt with an elastic waistband.This garment is not lined.,Women,KNITWEAR
Women:KNITWEAR:302,SEMI-SHEER KNIT TROUSERS,High-waist trousers featuring an elastic waistband with adjustable drawstring. Elasticated cuffed hems.This garment is not lined.,Women,KNITWEAR
Women:KNITWEAR:303,KNIT SEMI-SHEER BOMBER JACKET,V-neck long sleeve bomber jacket. Patch pockets with flaps on the front. Metal zip fastening at the front.This garment is not lined.,Women,KNITWEAR
Women:KNITWEAR:305,KNIT SEMI-SHEER STRAIGHT TOP,Long sleeve top with a round neckline.This garment is not lined.,Women,KNITWEAR
Women:KNITWEAR:306,KNIT SWEATER WITH CONTRAST SLEEVES,Open knit sweater with a round neckline and long contrast sleeves with lace fabric.This garment is not lined.,Women,KNITWEAR
Women:KNITWEAR:308,FRINGED KNIT TOP,V-neck open-knit top with wide straps. Fringed hem.,Women,KNITWEAR
Women:KNITWEAR:309,KNIT MINI DRESS,Dress with a wide round neckline and long flared sleeves.,Women,KNITWEAR
Women:KNITWEAR:311,POINTELLE KNIT MINI SKIRT,High-waist skirt featuring an adjustable elasticated waistband with drawstrings. Ruffled hem.,Women,KNITWEAR
Women:KNITWEAR:312,STRIPED KNIT DRESS,"Dress with a square-cut neckline, wide long sleeves and contrast trims.",Women,KNITWEAR
Women:KNITWEAR:317,TEXTURED KNIT TOP WITH BEADS,Round neck top with short sleeves. Turn-up trims and cutwork fabric with beads.,Women,KNITWEAR
Women:KNITWEAR:318,MATCHING KNIT TOP WITH TIES,Top featuring a round neck and short sleeves with elastic trims. Ruffles and lace trim details. Tied fastening at the front.,Women,KNITWEAR
Women:KNITWEAR:326,MESH KNIT BOMBER JACKET,Bomber jacket with a round neck and long sleeves with cuffs. Front zip fastening.,Women,KNITWEAR
Women:KNITWEAR:327,STRIPED KNIT SWEATER WITH HOOD,"Cropped V-neck sweater with a hood, drawstrings and long sleeves.",Women,KNITWEAR
Women:KNITWEAR:328,CONTRAST STRIPED KNIT DRESS,Round neck dress with long sleeves. Contrast fabric detail on the skirt.,Women,KNITWEAR
Women:KNITWEAR:329,KNIT EMBROIDERED DRESS WITH BEADING,Sleeveless round neck dress. Open back. Embroidered and beaded appliqués. Lining.,Women,KNITWEAR
Women:KNITWEAR:330,KNIT TUNIC WITH FRINGING,Sleeveless midi tunic with a V-neck. Fringed hem.,Women,KNITWEAR
Women:KNITWEAR:331,CROPPED KNIT BOMBER JACKET,Bomber jacket with a round neck and long sleeves. Patch pocket with flap and buckle on the sleeve. Zip-up front.,Women,KNITWEAR
Women:KNITWEAR:333,OVERSIZE KNIT T-SHIRT,V-neck shirt with short sleeves.,Women,KNITWEAR
Women:KNITWEAR:336,WRAP KNIT CARDIGAN WITH METALLIC THREAD,Long sleeve V-neck cardigan. Wrap fastening with tie.,Women,KNITWEAR
Women:KNITWEAR:337,OPEN KNIT SHORTS,High-waist shorts with an elastic waistband.,Women,KNITWEAR
Women:KNITWEAR:340,KNIT SKIRT WITH BUCKLES,High-waist skirt with buckles. Crossover front and patch pocket with flap and buckle. Flared hem.,Women,KNITWEAR
Women:KNITWEAR:341,METALLIC THREAD KNIT DRESS,Dress with a V-neck and short sleeves. Thin strap at the neck.,Women,KNITWEAR
Women:KNITWEAR:342,METALLIC THREAD KNIT DRESS,Short dress with a round neck and long sleeves. Metallic thread detail. Lining.,Women,KNITWEAR
Women:KNITWEAR:345,BASIC KNIT SWEATER,Short sleeve sweater with a round neckline.,Women,KNITWEAR
Women:KNITWEAR:357,HIGH NECK KNIT SWEATER,Knit sweater with a round neckline and sleeves falling below the elbow.,Women,KNITWEAR
Women:KNITWEAR:359,FRAYED KNIT BRALETTE,"Bralette with a straight neckline, thin straps and ripped details.",Women,KNITWEAR
Women:KNITWEAR:360,RIPPED KNIT ARM WARMERS,Long sleeve arm warmers with a round neck. Ripped details.,Women,KNITWEAR
Women:KNITWEAR:361,STRAIGHT FIT KNIT TROUSERS,High-waist trousers with an elastic waistband and straight-leg design.,Women,KNITWEAR
Women:KNITWEAR:362,OVERSIZE KNIT T-SHIRT,Shirt with a round neckline and short sleeves.,Women,KNITWEAR
Women:KNITWEAR:365,OPEN KNIT TOP,Sleeveless crop top with a round neckline.This garment is not lined.,Women,KNITWEAR
Women:KNITWEAR:368,KNIT DRESS WITH GOLD BUTTONS,"Short sleeveless dress with a round neckline, false golden buttons and a pleated hem.",Women,KNITWEAR
Women:KNITWEAR:370,KNIT BRALETTE WITH THIN STRAPS,V-neck bralette with thin straps.,Women,KNITWEAR
Women:KNITWEAR:375,OPEN-KNIT MIDI DRESS,Sleeveless dress with a round neck.,Women,KNITWEAR
Women:KNITWEAR:376,POINTELLE KNIT DRESS,Short sleeveless dress with a round neckline.,Women,KNITWEAR
Women:KNITWEAR:378,POINTELLE KNIT TUNIC,Tunic featuring a slot collar with drawstring. Long sleeves. Split hem.,Women,KNITWEAR
Women:KNITWEAR:379,KNIT CROP TOP WITH FRINGING,Crop top with a round neck and long sleeves. Fringing at the hem. Buttoned opening at the back.,Women,KNITWEAR
Women:KNITWEAR:380,LONG KNIT SKIRT WITH FRINGING,High-waist skirt. Fringing at the hem.,Women,KNITWEAR
Women:KNITWEAR:381,POINTELLE KNIT TOP WITH DRAWSTRING,Top with a round neck and short sleeves. Drawstring detail at waist. Button-up front.,Women,KNITWEAR
Women:KNITWEAR:384,KNIT MIDI DRESS WITH GATHERING,Sleeveless dress with a surplice neckline. Side gathering detail.,Women,KNITWEAR
Women:KNITWEAR:385,KNIT BOMBER JACKET WITH MATCHING CROCHET SLEEVES,Round neck bomber jacket with long sleeves in matching crochet fabric. Zip-up front.,Women,KNITWEAR
Women:KNITWEAR:386,RIBBED KNIT BANDEAU TOP,Top featuring a turn-down straight neckline.,Women,KNITWEAR
Women:KNITWEAR:387,KNIT TOP WITH OPEN BACK,Top featuring a round neck and long sleeves with cuffs. Open back with tie detail.,Women,KNITWEAR
Women:KNITWEAR:390,CONTRAST CROCHET KNIT DRESS,Midi dress featuring a straight neckline with a drawstring and thin straps. Ruffled hem.,Women,KNITWEAR
Women:KNITWEAR:391,KNIT WAISTCOAT WITH PATCH POCKETS,Round neck waistcoat featuring front patch pockets and front button fastening.,Women,KNITWEAR
Women:KNITWEAR:392,CONTRAST CROCHET KNIT DRESS,Dress with straight neckline and thin straps. Matching crochet fabric detail and tonal embroidery.,Women,KNITWEAR
Women:KNITWEAR:393,KNIT TOP WITH SIDE KNOTS,Sleeveless round neck top. Openings on the sides with ties.,Women,KNITWEAR
Women:KNITWEAR:394,CROPPED KNIT HOODIE,"Open-knit sweater with ripped details, a hood and long sleeves.",Women,KNITWEAR
Women:KNITWEAR:395,KNIT SKIRT WITH BUTTONS,High-waist skirt with an elasticated waistband. Flap details and false front buttons.,Women,KNITWEAR
Women:KNITWEAR:396,STRIPED KNIT VEST,Sleeveless V-neck vest. Split hem.,Women,KNITWEAR
Women:KNITWEAR:397,STRAPPY KNIT DRESS WITH KNOTS,Open-knit midi dress with lining. Round neckline and thin tied straps.,Women,KNITWEAR
Women:KNITWEAR:399,CROPPED KNIT CUTWORK BOMBER JACKET,"Bomber jacket with cutwork fabric, a round neckline and long sleeves. Zip-up front.This garment is not lined.",Women,KNITWEAR
Women:KNITWEAR:400,CUT-OUT KNIT TOP,Sleeveless round neck crop top with cut-out detail on the sides and rhinestone appliqué.,Women,KNITWEAR
Women:KNITWEAR:401,INTERWOVEN KNIT VEST,Round neck vest.,Women,KNITWEAR
Women:KNITWEAR:402,CONTRAST CROCHET KNIT DRESS,Sleeveless midi dress with a round neck and contrast crochet fabric detail.,Women,KNITWEAR
Women:KNITWEAR:403,KNIT DRESS WITH COMBINED EMBROIDERY,Halterneck dress with an open back. Contrast fabric detail with cutwork embroidery.,Women,KNITWEAR
Women:KNITWEAR:404,STRAPPY KNIT DRESS,V-neck dress with thin straps.,Women,KNITWEAR
Women:KNITWEAR:405,CONTRAST STRIPED KNIT DRESS,Sleeveless dress with a round neckline and contrast fabric detail.,Women,KNITWEAR
Women:KNITWEAR:406,JACQUARD KNIT TUNIC DRESS,Tunic dress with a slot collar and long wide sleeves.,Women,KNITWEAR
Women:KNITWEAR:409,KNIT TOP WITH SIDE CUT-OUT DETAIL,Sleeveless perforated knit sweater with a round neck. Side cut-out detail. Asymmetric hem.,Women,KNITWEAR
Women:KNITWEAR:410,OPEN-KNIT TUNIC WITH FRINGING,Tunic with a round neck and short sleeves. Fringing on the hem.,Women,KNITWEAR
Women:KNITWEAR:411,CROPPED RIPPED KNIT CARDIGAN,"V-neck cardigan with long sleeves, ripped details and button fastening at the front.",Women,KNITWEAR
Women:KNITWEAR:414,KNIT CROP TOP WITH BUTTONS,Sleeveless round neck top. Button-up front.,Women,KNITWEAR
Women:KNITWEAR:415,CROP TOP WITH OPEN BACK,Halterneck top with thin straps. Open back detail. Tied fastening at the back.,Women,KNITWEAR
