id,name,details,gender,category
Women:PERFUMESNEW:61,HIPSTER OUD 80 ML / 2.71 oz,"ZARA HIPSTER OUD EDP 80 ML (2.71 FL. OZ). Eau de Parfum. A warm dawn, lit up by orange blossom and the fresh radiance of blackcurrant, is blended with the delicate notes of rose and lily of the valley. As the day passes, the orange blossom is kindled and reveals its extreme sensuality under the effect of warm notes of amber and cosy musks.",Women,PERFUMESNEW
Women:PERFUMESNEW:62,PERPETUAL OUD 80 ML / 2.71 oz,"ZARA PERPETUAL OUD EDP 80ML (2.71 FL. OZ). Eau de Parfum. An extraordinary and daring fragrance. An explosive blend of pear with spicy pepper that heralds the arrival of red roses embellished with exquisite facets of saffron. A fascinating blend, enhanced by the powerful notes of amber and patchouli woods and wrapped in the comfort of musk.",Women,PERFUMESNEW
Women:PERFUMESNEW:63,BOHEMIAN OUD 80 ML / 2.71 oz,"ZARA BOHEMIAN OUD EDP 80 ML (2.71 FL. OZ).Eau de Parfum. A fascinating and mystical getaway. The fresh burst of black pepper merges with the spicy facets of the everlasting flower. The allure of vanilla, refined, intense and with hints of leather unites with the irresistible texture of cocoa and the soft note of incense, whose woody and balsamic notes add an undefined charm to the fragrance.",Women,PERFUMESNEW
Women:PERFUMESNEW:64,HIPSTER OUD 30 ML / 1.01 oz,"ZARA HIPSTER OUD EDP 30 ML (1.01 FL. OZ). Eau de Parfum. A warm dawn, lit up by orange blossom and the fresh radiance of blackcurrant, is blended with the delicate notes of rose and lily of the valley. As the day passes, the orange blossom is kindled and reveals its extreme sensuality under the effect of warm notes of amber and cosy musks.",Women,PERFUMESNEW
Women:PERFUMESNEW:65,PERPETUAL OUD 30 ML / 1.01 oz,"ZARA PERPETUAL OUD EDP 30 ML (1.01 FL. OZ). Eau de Parfum. An extraordinary and daring fragrance. An explosive blend of pear with spicy pepper that heralds the arrival of red roses embellished with exquisite facets of saffron. A fascinating blend, enhanced by the powerful notes of amber and patchouli woods and wrapped in the comfort of musk.",Women,PERFUMESNEW
Women:PERFUMESNEW:66,BOHEMIAN OUD 30 ML / 1.01 oz,"ZARA BOHEMIAN OUD EDP 30 ML (1.01 FL. OZ). Eau de Parfum. A fascinating and mystical getaway. The fresh burst of black pepper merges with the spicy facets of the everlasting flower. The allure of vanilla, refined, intense and with hints of leather unites with the irresistible texture of cocoa and the soft note of incense, whose woody and balsamic notes add an undefined charm to the fragrance.",Women,PERFUMESNEW
Women:PERFUMESNEW:67,ORCHID REFILL 180 ML / 6.09 oz,"ZARA ORCHID REFILL EAU DE PARFUM 180 ML (6.0 FL. OZ). Spray bottle refill with a special nozzle. A fragrance full of charm that reveals the fresh and clear floral notes of rose and lily of the valley. The fruity notes of peach and apple are mixed on the background with notes of musk, wood and amber to make this creation a scent of sensuality.",Women,PERFUMESNEW
Women:PERFUMESNEW:68,GARDENIA REFILL 180 ML / 6.09 oz,"ZARA GARDENIA REFILL EAU DE PARFUM 180 ML (6.0 FL. OZ). Spray bottle refill with a special nozzle. A charming fragrance of enveloping and silky white flowers. Gardenia adds voluptuousness to the scent of orange blossom and coffee, within a fruity universe of peach and raspberry.",Women,PERFUMESNEW
Women:PERFUMESNEW:69,WONDER ROSE REFILL 180 ML / 6.09 oz,"ZARA WONDER ROSE REFILL EAU DE TOILETTE 180 ML (6.0 FL. OZ). Spray bottle refill with a special nozzle. The fragrance reveals all the embellishment of a fruity cocktail formed by peach, red fruity notes and a hint of tutti frutti, which gives it a special luminous appeal.The sambac jasmine flower is wrapped in the creaminess of a vanilla and coconut note, guaranteeing an infinite addictive power. A fragrance designed for a charming and fun girl, who likes to reflect her personality through the perfume she uses.",Women,PERFUMESNEW
Women:PERFUMESNEW:70,RED VANILLA REFILL 180 ML / 6.09 oz,"ZARA RED VANILLA REFILL EAU DE TOILETTE 180 ML (6.0 FL. OZ). Spray bottle refill with a special nozzle. A sophisticated, warm and spicy fragrance with floral and sweet notes. A bright bouquet of elegant iris and red peony flowers combined with juicy notes of tangerine and a sweet and delicate hint of raspberry, fused with a note of vanilla.",Women,PERFUMESNEW
Women:PERFUMESNEW:71,APPLEJUICE REFILL 180 ML / 6.09 oz,"ZARA APPLEJUICE REFILL EAU DE TOILETTE 180 ML (6.0 FL. OZ). Spray bottle refill with a special nozzle. APPLEJUICE reveals a floral and fruity perfume, a lively and voluptuous fragrance. The scintillating notes of apple, orange and pink grapefruit give off a fresh and vibrant scent. At the heart they highlight the sensuality and femininity of a natural floral bouquet (rose, jasmine, violet and peony). The woody musky facets of cedar and sandalwood enhance the modern profile of the composition and add an enveloping touch.",Women,PERFUMESNEW
Women:PERFUMESNEW:72,RUBY SYRUP 90 ML / 3.04 oz,"ZARA RUBY SYRUP EDT 90 ML (3.0 FL. OZ).Oriental eau de toilette. The scent reveals notes of grapefruit, orchid and honey. It’s a feminine, comfortable and delicate fragrance.",Women,PERFUMESNEW
Women:PERFUMESNEW:73,YELLOW VELVET 90 ML / 3.04 oz,"ZARA YELLOW VELVET EDT 90 ML (3.0 FL. OZ).Floral-fruity eau de toilette The scent reveals notes of peach, orchid and vanilla. It’s a feminine, warm and comfortable fragrance.",Women,PERFUMESNEW
Women:PERFUMESNEW:75,ORANGE HONEY 90 ML / 3.04 oz,ZARA ORANGE HONEY EDT 90 ML (3.0 FL. OZ).,Women,PERFUMESNEW
Women:PERFUMESNEW:76,MAJESTIC LILAS 80 ML / 2.71 oz,ZARA MAJESTIC LILAS EDP 80 ML (2.71 FL. OZ).Eau de parfum where flowers are the key ingredient and lilac is purity and elegance.,Women,PERFUMESNEW
Women:PERFUMESNEW:78,ROYAL FRESSIA 80 ML / 2.71 oz,ZARA ROYAL FRESSIA EDP 80 ML (2.71 FL. OZ).Elegant eau de parfum with notes of blossoming freesia and a touch of spicy wood.,Women,PERFUMESNEW
Women:PERFUMESNEW:80,NOBLE WISTERIA 80 ML / 2.71 oz,ZARA NOBLE WISTERIA EDP 80 ML (2.71 FL. OZ).Luminous eau de parfum with noble wisteria blooms and hints of clover.,Women,PERFUMESNEW
Women:PERFUMESNEW:82,QUEEN PLUMROSE 80 ML / 2.71 oz,ZARA QUEEN PLUMROSE EDP 80 ML (2.71 FL. OZ).Eau de parfum with floral scents of plumeria and rose and gourmand notes.,Women,PERFUMESNEW
